customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age,state,property_valuation,value,cluster
3003,Female,72,Retail,Mass Customer,Yes,4.0,59.0,NSW,8.0,5168.14,0
3004,Male,82,Health,Mass Customer,Yes,16.0,67.0,VIC,9.0,3550.04,0
3005,Male,36,Property,Affluent Customer,Yes,8.0,53.0,NSW,10.0,2602.3099999999995,3
3006,Female,72,Not Specified,Mass Customer,Yes,21.0,33.0,NSW,7.0,3901.96,0
3007,Male,38,Manufacturing,Mass Customer,No,16.0,49.0,NSW,10.0,4500.3,1
3008,Female,40,Health,High Net Worth,Yes,17.0,40.0,NSW,7.0,3216.01,3
3009,Female,11,Health,High Net Worth,Yes,14.0,45.0,VIC,7.0,2250.3,3
3010,Female,16,Not Specified,Affluent Customer,No,5.0,52.0,NSW,8.0,2413.32,1
3011,Female,84,Financial Services,High Net Worth,No,3.0,28.0,NSW,12.0,1349.76,1
3012,U,81,IT,Mass Customer,Yes,7.0,44.0,VIC,2.0,6440.13,0
3013,Female,94,Property,High Net Worth,No,6.0,54.0,QLD,7.0,3849.19,2
3014,Female,59,Not Specified,High Net Worth,No,1.0,21.0,NSW,10.0,4656.84,1
3015,Female,25,Retail,Affluent Customer,No,1.0,22.0,QLD,9.0,6814.58,2
3016,Male,25,Financial Services,High Net Worth,No,11.0,37.0,NSW,10.0,4253.5,1
3017,Male,88,Financial Services,Affluent Customer,No,7.0,67.0,VIC,9.0,4124.12,2
3018,Female,16,Not Specified,High Net Worth,Yes,15.0,51.0,NSW,9.0,1798.2100000000003,3
3019,Male,98,Manufacturing,Affluent Customer,Yes,14.0,36.0,NSW,9.0,1138.54,3
3020,Male,13,Manufacturing,High Net Worth,Yes,10.0,56.0,QLD,1.0,2771.48,3
3021,Male,4,Not Specified,Mass Customer,No,9.0,39.0,VIC,4.0,2943.7799999999997,2
3022,Female,21,Not Specified,High Net Worth,No,8.0,34.0,QLD,8.0,2614.37,2
3023,Female,37,IT,High Net Worth,Yes,7.0,27.0,NSW,9.0,661.9399999999999,3
3024,Male,86,Health,Mass Customer,No,12.0,63.0,VIC,6.0,3321.76,2
3025,Male,27,Financial Services,Mass Customer,Yes,9.0,45.0,NSW,11.0,1652.3,0
3026,Female,11,Property,Mass Customer,Yes,5.0,33.0,NSW,9.0,1886.6000000000001,0
3027,Male,83,Health,Mass Customer,Yes,5.0,45.0,QLD,3.0,1393.6599999999999,0
3028,Female,67,Manufacturing,High Net Worth,No,20.0,66.0,QLD,2.0,3043.16,2
3029,Male,85,Manufacturing,Mass Customer,No,13.0,44.0,NSW,10.0,1922.7499999999998,1
3030,Female,68,Manufacturing,Affluent Customer,No,3.0,24.0,NSW,5.0,2713.38,1
3031,Male,95,Health,Mass Customer,Yes,5.0,26.0,QLD,1.0,2910.87,0
3032,Male,53,Health,Affluent Customer,Yes,5.0,30.0,QLD,6.0,6183.3099999999995,3
3033,Female,60,Financial Services,High Net Worth,No,12.0,43.0,VIC,7.0,1418.21,2
3034,Female,54,Manufacturing,Mass Customer,Yes,18.0,66.0,VIC,6.0,2661.2799999999997,0
3035,Male,98,Health,High Net Worth,No,13.0,42.0,NSW,11.0,2429.16,1
3036,Female,24,Property,Affluent Customer,Yes,11.0,45.0,NSW,8.0,3750.7200000000003,3
3037,Female,30,Financial Services,High Net Worth,Yes,18.0,51.0,NSW,11.0,1404.96,3
3038,Female,45,Not Specified,High Net Worth,No,13.0,64.0,QLD,5.0,3194.93,2
3039,Female,52,Financial Services,Affluent Customer,No,18.0,54.0,NSW,8.0,4762.49,1
3040,Female,87,Retail,Mass Customer,No,5.0,55.0,NSW,9.0,2981.95,1
3041,Female,20,Retail,Mass Customer,Yes,11.0,48.0,QLD,7.0,1211.5700000000002,0
3042,Male,76,Property,High Net Worth,Yes,15.0,51.0,QLD,2.0,1629.2499999999998,3
3043,Female,21,Not Specified,Mass Customer,Yes,18.0,41.0,NSW,8.0,2535.47,0
3044,Male,59,Health,Affluent Customer,Yes,19.0,32.0,VIC,12.0,5793.33,3
3045,Male,52,Financial Services,Affluent Customer,Yes,2.0,26.0,QLD,1.0,5802.7699999999995,3
3046,Female,53,Manufacturing,Affluent Customer,No,18.0,58.0,NSW,8.0,3229.8599999999997,1
3047,Male,20,Retail,Mass Customer,Yes,19.0,60.0,NSW,10.0,3909.1400000000003,0
3048,Male,38,Manufacturing,Mass Customer,No,16.0,53.0,VIC,1.0,8379.960000000001,2
3049,Male,72,Property,High Net Worth,Yes,12.0,55.0,VIC,3.0,1833.49,3
3050,Female,90,Not Specified,High Net Worth,No,5.0,24.0,NSW,6.0,6353.12,1
3051,Female,81,Manufacturing,Affluent Customer,Yes,7.0,49.0,NSW,11.0,2117.44,3
3052,Female,72,Not Specified,Mass Customer,No,18.0,46.0,NSW,9.0,666.31,1
3053,Female,67,Retail,High Net Worth,No,17.0,38.0,NSW,5.0,2338.53,1
3054,Female,94,Manufacturing,Affluent Customer,No,16.0,57.0,QLD,3.0,3330.78,2
3055,Female,96,Not Specified,Mass Customer,Yes,2.0,23.0,QLD,6.0,5955.54,0
3056,Female,43,Entertainment,Mass Customer,No,18.0,54.0,VIC,8.0,1246.69,2
3057,Female,96,Not Specified,Mass Customer,No,9.0,46.0,NSW,10.0,5049.14,1
3058,Male,67,Manufacturing,Mass Customer,Yes,16.0,36.0,NSW,12.0,5935.45,0
3059,Male,83,Not Specified,Mass Customer,No,17.0,64.0,VIC,7.0,2731.3099999999995,2
3060,Male,28,Financial Services,Mass Customer,Yes,6.0,40.0,NSW,8.0,5684.7300000000005,0
3061,Female,51,Manufacturing,Affluent Customer,Yes,3.0,31.0,NSW,8.0,3232.7599999999998,3
3062,Male,78,Manufacturing,Mass Customer,No,13.0,60.0,QLD,2.0,2857.68,2
3063,Male,74,Financial Services,Affluent Customer,No,2.0,23.0,QLD,6.0,1065.54,2
3064,Male,96,Financial Services,Affluent Customer,Yes,4.0,27.0,VIC,8.0,2410.92,3
3065,Female,88,Financial Services,High Net Worth,Yes,13.0,44.0,NSW,11.0,1367.3799999999999,3
3066,Female,29,Financial Services,Affluent Customer,Yes,2.0,27.0,VIC,10.0,1516.28,3
3067,Female,8,Manufacturing,Mass Customer,Yes,9.0,31.0,VIC,6.0,3575.8999999999996,0
3068,Female,88,Manufacturing,Affluent Customer,No,1.0,31.0,VIC,7.0,3084.65,2
3069,Female,59,Financial Services,Affluent Customer,No,12.0,34.0,VIC,4.0,1775.4799999999998,2
3070,Female,74,Health,Affluent Customer,Yes,1.0,24.0,NSW,9.0,399.2099999999999,3
3071,Female,59,Entertainment,Mass Customer,Yes,12.0,32.0,NSW,9.0,473.42999999999984,0
3072,Male,87,Manufacturing,Mass Customer,Yes,10.0,43.0,NSW,5.0,3373.78,0
3073,Male,16,Telecommunications,Affluent Customer,No,17.0,55.0,VIC,10.0,1264.3300000000004,2
3074,Male,31,Health,Mass Customer,Yes,12.0,53.0,NSW,9.0,4781.58,0
3075,Male,36,Entertainment,Mass Customer,Yes,16.0,63.0,VIC,8.0,2741.29,0
3076,Female,9,Health,Mass Customer,Yes,4.0,31.0,NSW,10.0,1904.31,0
3077,Male,19,Manufacturing,Affluent Customer,No,2.0,22.0,NSW,10.0,3672.15,1
3078,Female,54,Retail,Mass Customer,No,7.0,40.0,NSW,6.0,1750.43,1
3079,Male,34,Retail,Mass Customer,Yes,20.0,62.0,NSW,9.0,1903.52,0
3080,Male,87,Financial Services,High Net Worth,No,10.0,64.0,VIC,8.0,4665.71,2
3081,Female,61,Not Specified,High Net Worth,Yes,9.0,51.0,VIC,6.0,5502.82,3
3082,Male,68,Manufacturing,Mass Customer,Yes,2.0,25.0,NSW,8.0,1742.1300000000003,0
3083,Male,44,Not Specified,Mass Customer,Yes,12.0,51.0,NSW,9.0,2308.56,0
3084,Female,57,Financial Services,Affluent Customer,Yes,16.0,63.0,QLD,4.0,3082.9000000000005,3
3085,Male,91,Not Specified,Affluent Customer,No,5.0,44.0,VIC,8.0,2076.68,2
3086,U,18,IT,High Net Worth,No,7.0,44.0,QLD,7.0,5735.15,2
3087,Male,64,Health,Mass Customer,No,9.0,36.0,NSW,8.0,3708.87,1
3088,Male,92,Retail,Affluent Customer,Yes,17.0,48.0,NSW,8.0,2487.23,3
3089,Male,27,Manufacturing,Affluent Customer,Yes,2.0,22.0,QLD,7.0,3618.44,3
3090,Male,81,Manufacturing,Mass Customer,No,8.0,57.0,VIC,8.0,3132.29,2
3091,Female,88,Manufacturing,Affluent Customer,Yes,3.0,27.0,VIC,7.0,1323.12,3
3092,Female,8,Not Specified,Affluent Customer,No,9.0,49.0,QLD,4.0,920.72,2
3093,Male,31,Property,High Net Worth,Yes,6.0,30.0,VIC,9.0,2964.6199999999994,3
3094,Male,51,Not Specified,Mass Customer,Yes,17.0,33.0,NSW,8.0,2859.96,0
3095,Male,14,Retail,High Net Worth,Yes,2.0,24.0,VIC,10.0,2799.49,3
3096,Female,32,Financial Services,Mass Customer,No,10.0,49.0,NSW,7.0,2717.0999999999995,1
3097,Male,2,Financial Services,Affluent Customer,Yes,19.0,44.0,NSW,5.0,2427.07,3
3098,Female,77,Health,Mass Customer,No,12.0,42.0,QLD,4.0,2968.25,2
3099,Female,73,Retail,Mass Customer,Yes,3.0,25.0,QLD,7.0,2079.57,0
3100,Female,19,Not Specified,Mass Customer,No,7.0,68.0,NSW,11.0,3919.57,1
3101,Male,68,Manufacturing,High Net Worth,No,12.0,35.0,NSW,12.0,614.6199999999998,1
3102,Male,37,Property,Affluent Customer,No,2.0,32.0,NSW,6.0,3211.85,1
3103,Female,5,Retail,Mass Customer,No,20.0,69.0,QLD,7.0,5040.88,2
3104,Female,19,Property,Mass Customer,Yes,2.0,27.0,QLD,3.0,4187.82,0
3105,Male,88,Health,Mass Customer,No,12.0,57.0,QLD,7.0,4916.08,2
3106,Female,13,Financial Services,Mass Customer,Yes,21.0,33.0,NSW,6.0,3738.75,0
3107,Female,98,Not Specified,High Net Worth,No,9.0,62.0,QLD,3.0,3159.09,2
3108,Male,94,Entertainment,Mass Customer,No,10.0,55.0,QLD,2.0,5916.21,2
3109,Female,75,Health,Mass Customer,Yes,10.0,64.0,NSW,9.0,3080.63,0
3110,Male,14,IT,Affluent Customer,Yes,8.0,28.0,QLD,3.0,1429.5400000000002,3
3111,Male,42,Financial Services,Mass Customer,Yes,4.0,25.0,NSW,11.0,1831.96,0
3112,Male,41,Retail,High Net Worth,Yes,1.0,21.0,VIC,11.0,3035.96,3
3113,Female,52,Property,Mass Customer,Yes,18.0,52.0,NSW,7.0,4144.860000000001,0
3114,Male,48,IT,Mass Customer,Yes,18.0,48.0,NSW,5.0,2760.9900000000002,0
3115,Male,40,Manufacturing,Mass Customer,No,8.0,41.0,VIC,7.0,4020.91,2
3116,Male,16,Health,Mass Customer,No,7.0,44.0,VIC,8.0,2861.63,2
3117,Female,68,Financial Services,Affluent Customer,Yes,6.0,27.0,VIC,7.0,8531.16,3
3118,Male,54,Health,High Net Worth,No,9.0,29.0,QLD,8.0,6243.82,2
3119,Male,13,Not Specified,High Net Worth,No,19.0,62.0,QLD,9.0,2330.3900000000003,2
3120,Female,89,Health,Mass Customer,Yes,10.0,43.0,NSW,5.0,4179.11,0
3121,Male,82,Manufacturing,Mass Customer,No,19.0,63.0,NSW,7.0,3164.13,1
3122,Female,17,Manufacturing,High Net Worth,Yes,15.0,42.0,NSW,9.0,3920.9,3
3123,Female,71,Health,High Net Worth,No,20.0,46.0,NSW,6.0,1248.49,1
3124,Female,73,Retail,High Net Worth,Yes,9.0,41.0,NSW,6.0,401.5,3
3125,Female,2,Health,High Net Worth,Yes,5.0,44.0,NSW,8.0,1702.4299999999998,3
3126,Male,7,Financial Services,High Net Worth,No,12.0,36.0,VIC,5.0,4916.639999999999,2
3127,Male,39,Health,Mass Customer,No,10.0,51.0,VIC,6.0,3898.4999999999995,2
3128,Female,96,Manufacturing,High Net Worth,Yes,16.0,57.0,VIC,1.0,3687.54,3
3129,Female,44,Property,High Net Worth,Yes,11.0,67.0,QLD,2.0,3590.37,3
3130,Female,53,Telecommunications,Mass Customer,No,17.0,51.0,QLD,4.0,3792.7799999999997,2
3131,Female,63,Retail,Affluent Customer,Yes,3.0,23.0,VIC,10.0,2725.7599999999998,3
3132,Male,33,Retail,Mass Customer,Yes,7.0,47.0,NSW,6.0,3426.5400000000004,0
3133,Female,89,Manufacturing,Mass Customer,No,2.0,23.0,NSW,8.0,2323.16,1
3134,Female,53,Manufacturing,Mass Customer,No,5.0,27.0,NSW,1.0,7491.11,1
3135,Male,83,Financial Services,Mass Customer,No,16.0,60.0,NSW,10.0,3983.97,1
3136,Male,60,Retail,Mass Customer,Yes,3.0,24.0,NSW,7.0,1210.21,0
3137,Female,48,Not Specified,Mass Customer,No,9.0,29.0,VIC,8.0,2841.26,2
3138,Male,34,Financial Services,Mass Customer,Yes,6.0,51.0,NSW,10.0,4546.04,0
3139,Male,65,Financial Services,High Net Worth,Yes,17.0,49.0,VIC,7.0,1783.7999999999997,3
3140,Female,2,Manufacturing,High Net Worth,No,16.0,37.0,NSW,10.0,673.21,1
3141,Female,92,Retail,Mass Customer,Yes,3.0,27.0,QLD,9.0,1696.39,0
3142,Male,98,Manufacturing,Mass Customer,No,6.0,30.0,NSW,9.0,900.0,1
3143,Female,0,Manufacturing,Mass Customer,No,5.0,26.0,VIC,8.0,3361.8399999999997,2
3144,Male,94,Manufacturing,Mass Customer,Yes,8.0,44.0,VIC,9.0,665.1700000000001,0
3145,Male,17,Financial Services,High Net Worth,Yes,7.0,44.0,NSW,7.0,4519.73,3
3146,Female,79,Property,Mass Customer,No,15.0,44.0,NSW,5.0,6856.09,1
3147,Female,21,Retail,Affluent Customer,Yes,17.0,46.0,VIC,7.0,1273.0800000000002,3
3148,Male,11,Not Specified,High Net Worth,Yes,10.0,48.0,NSW,9.0,3460.33,3
3149,Female,31,Not Specified,Affluent Customer,Yes,5.0,42.0,VIC,10.0,2036.78,3
3150,Female,66,Financial Services,Mass Customer,No,5.0,31.0,NSW,9.0,1687.65,1
3151,U,20,IT,Affluent Customer,Yes,7.0,44.0,QLD,8.0,2916.57,3
3152,Female,6,Financial Services,High Net Worth,Yes,3.0,23.0,QLD,7.0,2168.41,3
3153,Female,87,Financial Services,High Net Worth,No,15.0,48.0,NSW,9.0,4732.48,1
3154,Female,63,Telecommunications,Mass Customer,Yes,19.0,64.0,NSW,10.0,2243.1000000000004,0
3155,Female,88,IT,Affluent Customer,Yes,21.0,45.0,NSW,7.0,1250.08,3
3156,Male,23,Financial Services,Mass Customer,No,4.0,46.0,NSW,10.0,311.6099999999999,1
3157,Male,46,Retail,Mass Customer,Yes,1.0,25.0,NSW,7.0,4886.130000000001,0
3158,Male,27,Telecommunications,Mass Customer,Yes,12.0,52.0,QLD,9.0,2532.4,0
3159,Male,16,Financial Services,Affluent Customer,No,12.0,55.0,VIC,7.0,3222.44,2
3160,Male,87,IT,Mass Customer,No,21.0,44.0,NSW,10.0,3690.82,1
3161,Female,71,Financial Services,Mass Customer,Yes,4.0,45.0,VIC,9.0,198.22000000000003,0
3162,Female,76,Argiculture,Mass Customer,Yes,15.0,44.0,NSW,11.0,2133.8799999999997,0
3163,Male,38,Argiculture,Affluent Customer,No,19.0,54.0,NSW,10.0,1496.78,1
3164,Female,53,Manufacturing,Mass Customer,Yes,14.0,36.0,NSW,9.0,2601.59,0
3165,Female,56,Manufacturing,Affluent Customer,Yes,10.0,47.0,NSW,9.0,3167.89,3
3166,Male,96,Health,Mass Customer,No,20.0,67.0,NSW,8.0,5155.63,1
3167,Male,36,Property,Mass Customer,No,5.0,27.0,VIC,8.0,3438.79,2
3168,Male,89,Health,Affluent Customer,No,22.0,46.0,QLD,7.0,5991.75,2
3169,Male,96,IT,Mass Customer,Yes,19.0,58.0,VIC,7.0,4539.950000000001,0
3170,Female,67,Entertainment,Mass Customer,No,11.0,54.0,VIC,8.0,4344.71,2
3171,Male,36,Financial Services,Affluent Customer,Yes,10.0,55.0,NSW,1.0,2072.7200000000003,3
3172,Female,69,Retail,Affluent Customer,No,5.0,60.0,QLD,3.0,676.9799999999999,2
3173,Male,55,Health,Mass Customer,Yes,1.0,21.0,VIC,2.0,4681.849999999999,0
3174,Female,67,Financial Services,Affluent Customer,No,9.0,45.0,NSW,12.0,2346.62,1
3175,Male,82,Health,Mass Customer,No,16.0,37.0,VIC,9.0,1801.14,2
3176,Male,60,Not Specified,Affluent Customer,No,16.0,44.0,VIC,4.0,2701.29,2
3177,Male,93,Not Specified,Affluent Customer,No,6.0,44.0,NSW,10.0,2163.59,1
3178,Male,21,Retail,Mass Customer,Yes,9.0,51.0,QLD,7.0,4339.76,0
3179,Male,87,Entertainment,Affluent Customer,Yes,17.0,43.0,NSW,9.0,459.46000000000015,3
3180,Male,96,IT,Mass Customer,Yes,19.0,48.0,NSW,9.0,1189.1999999999998,0
3181,Male,39,Financial Services,High Net Worth,No,6.0,46.0,NSW,2.0,5001.0,1
3182,Female,50,Financial Services,Affluent Customer,No,15.0,55.0,NSW,11.0,909.45,1
3183,Male,64,Health,Mass Customer,No,14.0,48.0,VIC,10.0,2059.05,2
3184,Female,2,Manufacturing,Affluent Customer,Yes,7.0,46.0,NSW,10.0,5310.3,3
3185,Male,25,Financial Services,Mass Customer,No,10.0,66.0,NSW,7.0,1939.7599999999998,1
3186,Female,22,Not Specified,Mass Customer,Yes,2.0,25.0,VIC,9.0,4279.33,0
3187,Male,75,Financial Services,Mass Customer,Yes,14.0,48.0,NSW,7.0,1034.6999999999998,0
3188,Male,94,Financial Services,Mass Customer,No,1.0,23.0,VIC,9.0,1363.1599999999999,2
3189,Male,40,Financial Services,Mass Customer,No,11.0,59.0,QLD,3.0,50.17999999999998,2
3190,Female,18,Not Specified,Affluent Customer,No,15.0,37.0,VIC,9.0,2529.3,2
3191,Female,29,Financial Services,Affluent Customer,Yes,12.0,63.0,QLD,4.0,5673.639999999999,3
3192,Female,37,Financial Services,High Net Worth,Yes,16.0,54.0,VIC,2.0,2865.0899999999997,3
3193,Female,6,Property,High Net Worth,No,7.0,44.0,NSW,10.0,2362.31,1
3194,Male,38,Manufacturing,Mass Customer,No,11.0,44.0,QLD,9.0,2310.75,2
3195,Female,4,Manufacturing,Mass Customer,No,18.0,41.0,NSW,8.0,3603.1900000000005,1
3196,Female,11,Health,Mass Customer,No,8.0,45.0,VIC,7.0,2929.0099999999998,2
3197,Male,83,Health,High Net Worth,No,14.0,46.0,NSW,8.0,2762.3199999999997,1
3198,Male,66,Manufacturing,Mass Customer,Yes,1.0,25.0,VIC,8.0,3989.3499999999995,0
3199,Female,98,Not Specified,Mass Customer,Yes,15.0,53.0,QLD,7.0,6329.52,0
3200,Female,51,Manufacturing,Mass Customer,No,1.0,27.0,QLD,7.0,1001.7500000000005,2
3201,Male,61,Financial Services,Mass Customer,Yes,1.0,22.0,NSW,8.0,5655.87,0
3202,Male,74,Financial Services,Mass Customer,Yes,2.0,28.0,NSW,9.0,4083.3599999999997,0
3203,Male,25,Not Specified,Affluent Customer,Yes,7.0,37.0,QLD,8.0,1744.21,3
3204,Female,51,Health,Mass Customer,Yes,4.0,27.0,QLD,6.0,3570.0099999999993,0
3205,Male,35,Not Specified,Mass Customer,No,20.0,63.0,NSW,10.0,2261.79,1
3206,Female,32,Financial Services,Mass Customer,No,1.0,27.0,NSW,9.0,2991.01,1
3207,Female,46,Not Specified,Mass Customer,No,21.0,35.0,NSW,1.0,1263.28,1
3208,Female,53,Not Specified,High Net Worth,No,15.0,55.0,VIC,2.0,4121.17,2
3209,Female,10,Manufacturing,Affluent Customer,No,15.0,58.0,QLD,7.0,1732.03,2
3210,Female,80,Manufacturing,Mass Customer,No,1.0,34.0,VIC,5.0,2023.69,2
3211,Female,52,Health,High Net Worth,Yes,7.0,29.0,VIC,8.0,2302.94,3
3212,Female,62,Financial Services,Affluent Customer,No,13.0,41.0,NSW,12.0,8241.15,1
3213,Female,27,Telecommunications,Affluent Customer,Yes,16.0,51.0,VIC,11.0,2122.62,3
3214,Female,2,Financial Services,Mass Customer,Yes,9.0,29.0,QLD,3.0,2969.7699999999995,0
3215,Male,14,Not Specified,Mass Customer,Yes,7.0,46.0,NSW,11.0,7247.329999999999,0
3216,Male,59,Manufacturing,Mass Customer,Yes,1.0,24.0,QLD,7.0,1236.19,0
3217,Female,95,Manufacturing,Mass Customer,No,8.0,54.0,NSW,11.0,5564.08,1
3218,Female,38,Argiculture,Mass Customer,Yes,22.0,46.0,QLD,4.0,1526.81,0
3219,Female,94,Financial Services,Mass Customer,No,3.0,24.0,NSW,7.0,2096.27,1
3220,Male,53,Manufacturing,Affluent Customer,No,11.0,50.0,NSW,10.0,4304.219999999999,1
3221,Female,59,Property,High Net Worth,Yes,11.0,63.0,QLD,8.0,4910.599999999999,3
3222,U,40,IT,Affluent Customer,No,7.0,44.0,QLD,9.0,808.8499999999999,2
3223,U,44,IT,Mass Customer,Yes,7.0,44.0,NSW,9.0,4605.4,0
3224,Female,67,Manufacturing,Affluent Customer,No,3.0,26.0,VIC,8.0,4001.52,2
3225,Male,19,Health,Mass Customer,Yes,4.0,42.0,NSW,11.0,4805.02,0
3226,Female,43,Entertainment,Affluent Customer,No,11.0,49.0,VIC,7.0,366.04999999999995,2
3227,Male,37,Manufacturing,Affluent Customer,No,2.0,26.0,VIC,7.0,3386.5699999999997,2
3228,Female,36,Health,Mass Customer,No,13.0,58.0,NSW,1.0,5814.45,1
3230,Female,31,Financial Services,Mass Customer,No,12.0,52.0,VIC,5.0,3890.0,2
3231,Male,84,Not Specified,Affluent Customer,Yes,16.0,46.0,VIC,8.0,3569.02,3
3232,Female,7,Financial Services,Mass Customer,Yes,9.0,29.0,VIC,10.0,8903.62,0
3233,Male,7,Financial Services,Mass Customer,Yes,17.0,63.0,VIC,7.0,781.4599999999998,0
3234,Male,35,Manufacturing,Mass Customer,Yes,19.0,35.0,VIC,8.0,943.2,0
3235,Male,88,Property,Affluent Customer,Yes,12.0,57.0,VIC,9.0,574.6200000000001,3
3237,Female,94,Manufacturing,Mass Customer,No,13.0,58.0,NSW,8.0,3919.85,1
3238,Male,23,Retail,Mass Customer,No,14.0,45.0,NSW,4.0,2076.8900000000003,1
3239,Female,15,Health,High Net Worth,No,5.0,50.0,VIC,7.0,1768.67,2
3240,Male,90,Not Specified,Mass Customer,Yes,6.0,46.0,NSW,8.0,5534.52,0
3241,Male,34,Manufacturing,Mass Customer,Yes,16.0,43.0,QLD,7.0,3770.63,0
3242,Female,4,Manufacturing,Affluent Customer,Yes,14.0,64.0,VIC,8.0,8378.22,3
3243,Male,24,Health,Mass Customer,No,7.0,49.0,VIC,7.0,1202.8700000000001,2
3244,Female,24,Financial Services,Mass Customer,No,13.0,63.0,VIC,9.0,1007.1299999999999,2
3245,Male,86,IT,High Net Worth,No,7.0,63.0,NSW,8.0,1935.5100000000002,1
3246,Female,73,Financial Services,Mass Customer,Yes,4.0,54.0,QLD,12.0,1947.8000000000002,0
3247,Female,0,Manufacturing,Mass Customer,Yes,5.0,37.0,VIC,5.0,3802.55,0
3248,Male,32,Not Specified,Affluent Customer,No,5.0,65.0,VIC,7.0,872.3900000000001,2
3249,Female,46,Manufacturing,Mass Customer,Yes,14.0,41.0,NSW,4.0,6400.0,0
3250,Male,27,Argiculture,High Net Worth,Yes,4.0,30.0,QLD,5.0,2762.53,3
3251,Female,95,Financial Services,High Net Worth,Yes,8.0,46.0,NSW,10.0,6264.88,3
3252,Female,59,Not Specified,High Net Worth,Yes,14.0,35.0,NSW,12.0,2574.5,3
3253,Female,42,Financial Services,High Net Worth,Yes,7.0,32.0,NSW,8.0,4031.6500000000005,3
3254,Female,8,Financial Services,Mass Customer,No,1.0,21.0,QLD,6.0,2001.9099999999999,2
3255,U,47,IT,High Net Worth,No,7.0,44.0,VIC,10.0,5322.56,2
3256,Female,76,Financial Services,Affluent Customer,No,6.0,36.0,QLD,9.0,7287.87,2
3257,Male,64,Not Specified,Mass Customer,Yes,10.0,42.0,NSW,7.0,2064.46,0
3258,Female,77,Retail,Mass Customer,Yes,18.0,43.0,NSW,9.0,4821.9,0
3259,Male,74,Not Specified,High Net Worth,No,10.0,69.0,QLD,3.0,421.01,2
3260,Female,6,Telecommunications,High Net Worth,No,11.0,43.0,QLD,4.0,1938.37,2
3261,Male,6,Property,Mass Customer,Yes,5.0,47.0,NSW,8.0,5323.43,0
3262,Male,65,Entertainment,Mass Customer,No,12.0,63.0,QLD,8.0,4290.81,2
3263,Female,37,Manufacturing,Affluent Customer,No,5.0,41.0,NSW,9.0,843.7100000000003,1
3264,Male,88,Financial Services,Mass Customer,Yes,17.0,44.0,NSW,11.0,5256.6900000000005,0
3265,Male,64,Health,High Net Worth,No,11.0,55.0,VIC,8.0,741.1299999999998,2
3266,Male,68,Not Specified,Mass Customer,Yes,5.0,27.0,NSW,12.0,2269.93,0
3267,Male,20,Property,High Net Worth,Yes,9.0,35.0,NSW,4.0,4449.68,3
3268,Female,93,Manufacturing,Mass Customer,No,20.0,36.0,VIC,5.0,4250.46,2
3269,Male,96,Not Specified,Mass Customer,No,1.0,27.0,NSW,9.0,1892.5600000000002,1
3270,Male,47,Financial Services,Mass Customer,Yes,5.0,65.0,VIC,10.0,2201.06,0
3271,Female,21,Property,High Net Worth,Yes,16.0,36.0,NSW,10.0,1938.79,3
3272,Male,75,Not Specified,Affluent Customer,No,9.0,29.0,VIC,3.0,41.129999999999995,2
3273,Female,72,Entertainment,Mass Customer,No,11.0,44.0,VIC,12.0,6133.65,2
3274,Female,44,Financial Services,Mass Customer,Yes,18.0,49.0,NSW,10.0,1519.3999999999999,0
3275,Female,24,Manufacturing,Mass Customer,No,6.0,47.0,NSW,11.0,1581.0500000000002,1
3276,Male,10,Not Specified,High Net Worth,No,3.0,43.0,QLD,2.0,3655.39,2
3277,Male,92,Not Specified,Affluent Customer,No,10.0,60.0,NSW,7.0,2535.9799999999996,1
3278,Male,66,Financial Services,Affluent Customer,No,9.0,40.0,QLD,8.0,3216.13,2
3279,Male,55,Financial Services,Mass Customer,No,14.0,63.0,NSW,9.0,690.49,1
3280,Female,49,Financial Services,Mass Customer,Yes,21.0,35.0,NSW,11.0,6881.080000000001,0
3281,Female,67,Not Specified,Mass Customer,No,4.0,24.0,QLD,1.0,987.8200000000002,2
3282,Female,8,Health,High Net Worth,No,13.0,63.0,NSW,10.0,2504.2799999999997,1
3283,Female,46,Property,Mass Customer,Yes,6.0,43.0,NSW,8.0,5058.900000000001,0
3284,Female,98,Retail,Affluent Customer,No,2.0,31.0,VIC,10.0,2969.04,2
3285,Male,51,Health,Affluent Customer,Yes,9.0,35.0,VIC,9.0,3092.1400000000003,3
3286,Male,23,Entertainment,Mass Customer,No,20.0,61.0,VIC,7.0,5817.4400000000005,2
3287,Female,30,Not Specified,Affluent Customer,Yes,4.0,36.0,NSW,11.0,3199.1000000000004,3
3288,U,47,IT,High Net Worth,No,7.0,44.0,NSW,9.0,4430.64,1
3289,Male,43,Property,Mass Customer,No,12.0,44.0,NSW,12.0,3476.2299999999996,1
3290,Male,22,Manufacturing,High Net Worth,Yes,18.0,60.0,VIC,8.0,6520.130000000001,3
3291,Female,33,Manufacturing,Mass Customer,No,13.0,66.0,NSW,11.0,2199.04,1
3292,Male,71,Retail,Affluent Customer,Yes,3.0,49.0,NSW,10.0,15.080000000000005,3
3293,Female,98,Not Specified,High Net Worth,No,17.0,36.0,NSW,11.0,3649.71,1
3294,Female,90,Manufacturing,Affluent Customer,No,6.0,36.0,VIC,4.0,2826.8900000000003,2
3295,Male,14,Retail,High Net Worth,Yes,9.0,58.0,VIC,4.0,5246.61,3
